Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Haiti,HTI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602,26163.41602
Hungary,HUN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
IBRD only,IBD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72,61451162.72
IDA & IBRD total,IBT,Rural land area (sq. km),AG.LND.TOTL.RU.K2,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23,79871809.23
IDA total,IDA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5,18420646.5
IDA blend,IDB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411,3502098.411
Indonesia,IDN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625,1838682.625
IDA only,IDX,Rural land area (sq. km),AG.LND.TOTL.RU.K2,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09,14918548.09
Isle of Man,IMN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388,333.4710388
India,IND,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25,2980489.25
Not classified,INX,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ireland,IRL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484,63249.21484
"Iran, Islamic Rep.",IRN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125,1545056.125
Iraq,IRQ,Rural land area (sq. km),AG.LND.TOTL.RU.K2,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563,415377.6563
Iceland,ISL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875,88593.21875
Israel,ISR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832,15621.7832
Italy,ITA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375,223236.4375
Jamaica,JAM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316,8015.424316
Jordan,JOR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219,86229.24219
Japan,JPN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938,260649.5938
Kazakhstan,KAZ,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Kenya,KEN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75,576333.75
Kyrgyz Republic,KGZ,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cambodia,KHM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875,176298.1875
Kiribati,KIR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251,985.0445251
